形态,时间,TF数量,有M30,有M15,入场价,止损价,盈亏,盈亏ATR,止损命中,胜
CDLSPINNINGTOP,2024-08-14 09:00,1,False,False,2504.9,2515.01,3.7,0.652,N,Y
CDLSPINNINGTOP,2024-08-16 01:00,1,False,False,2493.2,2506.95,-1.3,-0.18,N,N
CDLSPINNINGTOP,2024-08-16 09:00,1,False,False,2495.1,2506.06,5.1,0.889,N,Y
CDLSPINNINGTOP,2024-08-19 11:00,1,False,False,2541.9,2555.2,1.4,0.199,N,Y
CDLSPINNINGTOP,2024-08-21 14:00,1,False,False,2552.2,2562.73,8.4,1.377,N,Y
CDLSPINNINGTOP,2024-08-23 20:00,1,False,False,2536.9,2545.87,-8.97,-1.353,Y,N
CDLSPINNINGTOP,2024-08-26 09:00,1,False,False,2548.7,2558.9,3.7,0.698,N,Y
CDLSPINNINGTOP,2024-08-26 12:00,1,False,False,2545.0,2554.28,-9.28,-1.74,Y,N
CDLSPINNINGTOP,2024-08-27 02:00,1,False,False,2552.6,2562.84,0.0,0.0,N,N
CDLSPINNINGTOP,2024-08-27 04:00,1,False,False,2553.6,2563.14,5.3,1.073,N,Y
CDLSPINNINGTOP,2024-08-28 04:00,1,False,False,2560.0,2570.42,0.2,0.038,N,Y
CDLSPINNINGTOP,2024-08-28 07:00,1,False,False,2560.5,2570.27,9.0,1.641,N,Y
CDLSPINNINGTOP,2024-08-29 10:00,1,False,False,2545.9,2555.41,-6.3,-1.192,N,N
CDLSPINNINGTOP,2024-09-05 19:00,1,False,False,2545.4,2554.63,6.4,1.026,N,Y
CDLSPINNINGTOP,2024-09-05 23:00,1,False,False,2537.4,2548.49,-8.6,-1.43,N,N
CDLSPINNINGTOP,2024-09-06 14:00,1,False,False,2549.4,2556.9,0.3,0.073,N,Y
CDLSPINNINGTOP,2024-09-06 18:00,1,False,False,2548.8,2555.81,-7.01,-1.289,Y,N
CDLSPINNINGTOP,2024-09-10 07:00,1,False,False,2535.6,2545.13,3.6,0.728,N,Y
CDLSPINNINGTOP,2024-09-12 15:00,1,False,False,2543.8,2551.35,2.6,0.581,N,Y
CDLSPINNINGTOP,2024-09-16 23:00,1,False,False,2607.4,2617.77,-1.2,-0.219,N,N
CDLSPINNINGTOP,2024-09-17 15:00,1,False,False,2610.7,2619.11,10.4,1.992,N,Y
CDLSPINNINGTOP,2024-09-19 21:00,1,False,False,2600.1,2615.88,-15.78,-1.763,Y,N
CDLSPINNINGTOP,2024-09-20 01:00,1,False,False,2616.0,2631.14,4.3,0.561,N,Y
CDLSPINNINGTOP,2024-09-20 03:00,1,False,False,2613.3,2627.26,1.5,0.22,N,Y
CDLSPINNINGTOP,2024-09-23 06:00,1,False,False,2645.0,2656.57,0.0,0.0,N,N
CDLSPINNINGTOP,2024-09-23 07:00,1,False,False,2644.8,2655.78,-5.3,-0.858,N,N
CDLSPINNINGTOP,2024-09-23 18:00,1,False,False,2646.2,2656.68,-10.48,-1.67,Y,N
CDLSPINNINGTOP,2024-09-23 22:00,1,False,False,2655.6,2666.73,2.6,0.436,N,Y
CDLSPINNINGTOP,2024-09-23 23:00,1,False,False,2654.1,2665.23,1.8,0.313,N,Y
CDLSPINNINGTOP,2024-09-24 00:00,1,False,False,2653.1,2663.99,2.1,0.381,N,Y
CDLSPINNINGTOP,2024-09-24 01:00,1,False,False,2653.0,2663.45,-0.4,-0.075,N,N
CDLSPINNINGTOP,2024-09-24 02:00,1,False,False,2652.3,2662.38,0.2,0.039,N,Y
CDLSPINNINGTOP,2024-09-24 10:00,1,False,False,2653.8,2661.91,-8.11,-1.645,Y,N
CDLSPINNINGTOP,2024-09-24 23:00,1,False,False,2667.8,2679.85,-12.05,-1.642,Y,N
CDLSPINNINGTOP,2024-09-25 09:00,1,False,False,2684.3,2695.59,1.1,0.161,N,Y
CDLSPINNINGTOP,2024-09-25 16:00,1,False,False,2680.2,2691.69,-1.5,-0.245,N,N
CDLSPINNINGTOP,2024-09-25 23:00,1,False,False,2682.1,2693.76,-2.6,-0.381,N,N
CDLSPINNINGTOP,2024-09-26 02:00,1,False,False,2684.7,2696.64,2.9,0.48,N,Y
CDLSPINNINGTOP,2024-09-26 17:00,1,False,False,2692.2,2701.38,-9.18,-1.528,Y,N
CDLSPINNINGTOP,2024-09-27 09:00,1,False,False,2691.9,2703.27,-1.0,-0.163,N,N
CDLSPINNINGTOP,2024-09-27 10:00,1,False,False,2691.3,2702.33,4.1,0.646,N,Y
CDLSPINNINGTOP,2024-10-02 02:00,1,False,False,2682.5,2696.58,-0.5,-0.067,N,N
CDLSPINNINGTOP,2024-10-02 10:00,1,False,False,2681.1,2692.4,12.1,1.808,N,Y
CDLSPINNINGTOP,2024-10-03 06:00,1,False,False,2679.7,2690.76,0.9,0.154,N,Y
CDLSPINNINGTOP,2024-10-04 07:00,1,False,False,2675.4,2686.3,-6.4,-1.121,N,N
CDLSPINNINGTOP,2024-10-10 22:00,1,False,False,2642.5,2655.35,1.5,0.192,N,Y
CDLSPINNINGTOP,2024-10-11 17:00,1,False,False,2654.9,2665.97,-11.07,-1.708,Y,N
CDLSPINNINGTOP,2024-10-11 20:00,1,False,False,2660.4,2671.75,-11.35,-1.636,Y,N
CDLSPINNINGTOP,2024-10-14 09:00,1,False,False,2663.1,2673.57,-10.47,-1.668,Y,N
CDLSPINNINGTOP,2024-10-14 13:00,1,False,False,2676.0,2686.61,-0.4,-0.065,N,N
CDLSPINNINGTOP,2024-10-14 16:00,1,False,False,2676.4,2687.15,7.2,1.185,N,Y
CDLSPINNINGTOP,2024-10-14 17:00,1,False,False,2675.3,2686.08,7.0,1.157,N,Y
CDLSPINNINGTOP,2024-10-15 17:00,1,False,False,2670.3,2679.95,5.5,0.908,N,Y
CDLSPINNINGTOP,2024-10-16 12:00,1,False,False,2683.1,2692.32,-9.22,-1.647,Y,N
CDLSPINNINGTOP,2024-10-17 10:00,1,False,False,2697.2,2706.47,-2.0,-0.37,N,N
